5953590,,,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,,11,11,,2,3,1,6,3,,2,2,4,5,2,0,15,5,,2,2,2,2,0,2,2,2,14,7,,2,2,4,2,2,2,2,0,16,7,,2,2,2,2,2,2,12,6,,,,2,2,2,2,2,2,0,2,14,7,,,,2,2,2,2,0,0,8,4,,,,2,2,2,6,3,,,,2,2,0,2,2,8,4,,110,,0,0,2,2,1,,,,0,0,0,0,,,112,,,,,5,5,5
6963332,,,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,,8,8,,2,3,1,6,3,,2,2,4,5,2,5,20,6,,2,2,2,2,2,2,2,2,16,8,,2,2,4,2,2,2,2,2,18,8,,2,2,2,2,2,2,12,6,,,,2,2,2,2,2,2,2,2,16,8,,,,2,2,2,2,2,2,12,6,,,,2,2,2,6,3,,,,2,2,2,2,2,10,5,,124,,2,2,2,6,3,,,,2,2,4,2,,,134,,,,,5,5,5
4327814,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,2,2,,0,3,0,3,1,,0,0,0,5,2,0,7,2,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,,12,,0,0,0,0,0,,,,0,0,0,0,,,12,,,,,4,2,2
6354837,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,,,0,0,0,0,,,0,,,,,,2,
2421825,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,,,0,0,0,0,,,0,,,,,,,
7903925,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,3,3,,2,3,0,5,2,,0,0,0,5,0,0,5,1,,0,2,2,2,2,2,0,0,10,5,,2,2,0,0,2,0,2,0,8,4,,2,0,2,0,2,2,8,4,,,,0,0,2,2,0,2,2,2,10,5,,,,0,0,0,0,0,2,2,1,,,,0,0,2,2,1,,,,0,0,0,2,0,2,1,,55,,0,0,0,0,0,,,,0,0,0,0,,,55,,,,,5,5,5
4228284,,,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,,5,5,,2,3,1,6,3,,0,2,0,5,2,5,14,4,,2,2,0,2,2,2,0,0,10,5,,2,2,4,2,2,0,0,0,12,5,,0,2,2,0,0,2,6,3,,,,0,2,2,2,2,2,2,2,14,7,,,,2,2,2,0,0,0,6,3,,,,2,0,2,4,2,,,,0,2,0,2,2,6,3,,83,,0,0,0,0,0,,,,0,0,0,0,,,83,,,,,5,5,5
4570796,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,2,2,,2,0,0,2,1,,0,0,0,5,0,5,10,2,,0,2,0,0,0,2,0,0,4,2,,0,2,0,2,2,0,0,0,6,3,,0,0,2,0,2,0,4,2,,,,0,0,2,2,0,0,0,2,6,3,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,,34,,0,0,0,0,0,,,,0,0,0,0,,,34,,,,,5,5,5
7850579,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,3,3,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,2,0,0,0,6,3,,0,0,2,0,2,2,6,3,,,,0,0,2,2,0,0,2,0,6,3,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,2,0,0,0,0,2,1,,23,,0,0,0,0,0,,,,0,0,0,0,,,23,,,,,5,5,5
5838096,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,3,3,,2,0,0,2,1,,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,2,1,,0,2,0,0,0,0,0,0,2,1,,0,0,2,0,0,0,2,1,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,,11,,0,0,0,0,0,,,,0,0,0,0,,,11,,,,,5,5,5
7837445,,,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,,4,4,,2,0,0,2,1,,2,2,0,0,0,5,9,3,,2,2,0,2,0,2,2,2,12,6,,2,2,0,2,0,0,2,0,8,4,,2,2,2,0,2,0,8,4,,,,2,2,2,0,0,0,0,0,6,3,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,,49,,0,0,0,0,0,,,,0,0,0,0,,,49,,,,,5,5,5
